source_query,source_pmid,retained_record_id,rule
PM-CORE-20260921-R1,16141091,R-16141091,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,16141094,R-16141094,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,16141098,R-16141098,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,16148332,R-16148332,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,16148950,R-16148950,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,16148951,R-16148951,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,16148965,R-16148965,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,16149205,R-16149205,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,16149253,R-16149253,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,16150490,R-16150490,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,16151561,R-16151561,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,16152903,R-16152903,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,16152906,R-16152906,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,16153135,R-16153135,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,16155348,R-16155348,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,16157707,R-16157707,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,16158569,R-16158569,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,16160555,R-16160555,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,16160660,R-16160660,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,16162556,R-16162556,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,16162557,R-16162557,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,16162559,R-16162559,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,16162571,R-16162571,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,16162764,R-16162764,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,16163102,R-16163102,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,16163195,R-16163195,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,16163791,R-16163791,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,16166863,R-16166863,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,16166868,R-16166868,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,16167399,R-16167399,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,16168496,R-16168496,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,16172442,R-16172442,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,16173198,R-16173198,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,16174134,R-16174134,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,16177279,R-16177279,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,16177432,R-16177432,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,16177458,R-16177458,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,16177989,R-16177989,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,16181181,R-16181181,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,16181221,R-16181221,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,16181404,R-16181404,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,16181843,R-16181843,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,16183413,R-16183413,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,16183416,R-16183416,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,16183428,R-16183428,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,16184771,R-16184771,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,16184783,R-16184783,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,16184868,R-16184868,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,16184960,R-16184960,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,16186148,R-16186148,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,16186150,R-16186150,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,16186151,R-16186151,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,16186154,R-16186154,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,16186156,R-16186156,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,16186157,R-16186157,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,16186159,R-16186159,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,16187448,R-16187448,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,16187622,R-16187622,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,16187624,R-16187624,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,16187648,R-16187648,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,16187649,R-16187649,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,16187769,R-16187769,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,16188517,R-16188517,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,16189957,R-16189957,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,16189997,R-16189997,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,16190111,R-16190111,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,16192286,R-16192286,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,16192806,R-16192806,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,16193229,R-16193229,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,16193598,R-16193598,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,16193604,R-16193604,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,16193606,R-16193606,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,16193916,R-16193916,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,16196314,R-16196314,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,16203688,R-16203688,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,16203913,R-16203913,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,16204334,R-16204334,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,16206397,R-16206397,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,16206468,R-16206468,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,16206808,R-16206808,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,16207657,R-16207657,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,16207856,R-16207856,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,16207857,R-16207857,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,16208822,R-16208822,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,16209144,R-16209144,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,16209152,R-16209152,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,16209973,R-16209973,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,16211621,R-16211621,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,16211762,R-16211762,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,16212300,R-16212300,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,16212303,R-16212303,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,16212304,R-16212304,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,16212309,R-16212309,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,16212674,R-16212674,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,16214476,R-16214476,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,16217003,R-16217003,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,16217340,R-16217340,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,16217566,R-16217566,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,16217568,R-16217568,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,16218299,R-16218299,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,16218542,R-16218542,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,16218761,R-16218761,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,16218905,R-16218905,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,16219055,R-16219055,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,16219591,R-16219591,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,16220601,R-16220601,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,16220678,R-16220678,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,16220821,R-16220821,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,16221935,R-16221935,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,16223121,R-16223121,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,16224301,R-16224301,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,16224304,R-16224304,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,16224837,R-16224837,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,16225358,R-16225358,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,16225448,R-16225448,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,16226179,R-16226179,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,16226326,R-16226326,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,16229673,R-16229673,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,16230067,R-16230067,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,16230270,R-16230270,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,16230727,R-16230727,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,16234632,R-16234632,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,16236016,R-16236016,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,16238254,R-16238254,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,16239814,R-16239814,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,16239826,R-16239826,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,16240494,R-16240494,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,16241886,R-16241886,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,16242824,R-16242824,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,16244785,R-16244785,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,16248227,R-16248227,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,16249248,R-16249248,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,16249310,R-16249310,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,16250112,R-16250112,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,16250144,R-16250144,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,16250202,R-16250202,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,16251247,R-16251247,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,16254232,R-16254232,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,16255443,R-16255443,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,16255444,R-16255444,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,16256757,R-16256757,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,16257814,R-16257814,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,16257821,R-16257821,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,16259092,R-16259092,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,16260234,R-16260234,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,16260367,R-16260367,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,16266007,R-16266007,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,16267987,R-16267987,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,16267992,R-16267992,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,16267995,R-16267995,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,16268298,R-16268298,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,16270733,R-16270733,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,16270738,R-16270738,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,16273024,R-16273024,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,16273451,R-16273451,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,16273713,R-16273713,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,16274118,R-16274118,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,16274386,R-16274386,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,16274489,R-16274489,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,16275590,R-16275590,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,16276124,R-16276124,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,16276125,R-16276125,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,16276127,R-16276127,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,16276128,R-16276128,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,16276130,R-16276130,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,16276606,R-16276606,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,16276792,R-16276792,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,16277038,R-16277038,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,16278127,R-16278127,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,16279008,R-16279008,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,16279969,R-16279969,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,16280398,R-16280398,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,16281331,R-16281331,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,16281466,R-16281466,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,16282217,R-16282217,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,16283862,R-16283862,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,16284032,R-16284032,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,16284515,R-16284515,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,16284539,R-16284539,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,16285149,R-16285149,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,16285157,R-16285157,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,16286061,R-16286061,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,16287953,R-16287953,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,16288096,R-16288096,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,16288858,R-16288858,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,16291779,R-16291779,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,16291780,R-16291780,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,16292011,R-16292011,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,16292012,R-16292012,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,16294634,R-16294634,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,16294639,R-16294639,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,16295186,R-16295186,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,16295313,R-16295313,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,16295317,R-16295317,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,16295633,R-16295633,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,16295643,R-16295643,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,16296182,R-16296182,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,16296205,R-16296205,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,16296207,R-16296207,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,16296208,R-16296208,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,16296563,R-16296563,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,16296954,R-16296954,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,16297312,R-16297312,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,16298233,R-16298233,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,16299427,R-16299427,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,16299947,R-16299947,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,16299986,R-16299986,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,16300201,R-16300201,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,16300265,R-16300265,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,16301598,R-16301598,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,16302314,R-16302314,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,16302435,R-16302435,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,16302441,R-16302441,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,16304424,R-16304424,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,16304456,R-16304456,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,16304733,R-16304733,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,16305046,R-16305046,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,16310570,R-16310570,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,16311987,R-16311987,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,16313853,R-16313853,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,16314650,R-16314650,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,16315391,R-16315391,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,16315544,R-16315544,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,16316436,R-16316436,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,16317209,R-16317209,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,16317956,R-16317956,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,16317989,R-16317989,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,16318038,R-16318038,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,16320444,R-16320444,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,16320971,R-16320971,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,16323971,R-16323971,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,16325939,R-16325939,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,16327096,R-16327096,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,16330670,R-16330670,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,16332911,R-16332911,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,16333950,R-16333950,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,16334003,R-16334003,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,16334047,R-16334047,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,16336554,R-16336554,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,16342369,R-16342369,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,16344441,R-16344441,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,16344447,R-16344447,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,16350776,R-16350776,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,16351533,R-16351533,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,16353387,R-16353387,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,16353389,R-16353389,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,16353460,R-16353460,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,16354866,R-16354866,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,16358933,R-16358933,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,16360064,R-16360064,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,16361837,R-16361837,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,16361853,R-16361853,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,16365180,R-16365180,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,16365479,R-16365479,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,16365544,R-16365544,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,16365610,R-16365610,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,16366020,R-16366020,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,16371546,R-16371546,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,16372742,R-16372742,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,16376472,R-16376472,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,16376701,R-16376701,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,16378011,R-16378011,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,16378153,R-16378153,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,16378784,R-16378784,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,16380367,R-16380367,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,16381418,R-16381418,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,16382056,R-16382056,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,16382057,R-16382057,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,16382058,R-16382058,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,16382116,R-16382116,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,16382117,R-16382117,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,16382541,R-16382541,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,16382645,R-16382645,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,16382646,R-16382646,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,16382647,R-16382647,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,16382655,R-16382655,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,16385147,R-16385147,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,16385724,R-16385724,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,16385725,R-16385725,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,16388534,R-16388534,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,16390926,R-16390926,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,16391209,R-16391209,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,16392169,R-16392169,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,16392171,R-16392171,Exact PMID match only; DOI/title/report-family deduplication pending
PM-CORE-20260921-R1,16396119,R-16396119,Exact PMID match only; DOI/title/report-family deduplication pending
